text_id,emotion
3143,boredom
3143,boredom
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
272,guilt
272,fear
272,surprise
272,pride
272,surprise
272,fear
272,pride
272,fear
272,pride
272,joy
3467,boredom
3467,shame
3467,fear
3467,fear
3467,boredom
3467,shame
3467,fear
3467,fear
3467,fear
3467,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,guilt
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
3639,sadness
3639,boredom
3639,sadness
3639,guilt
3639,boredom
3639,boredom
3639,disgust
3639,surprise
3639,surprise
3639,sadness
3926,relief
3926,relief
3926,relief
3926,joy
3926,joy
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3836,joy
3836,pride
3836,guilt
3836,pride
3836,pride
3836,pride
3836,joy
3836,joy
3836,pride
3836,pride
720,disgust
720,sadness
720,sadness
720,sadness
720,sadness
720,shame
720,sadness
720,disgust
720,sadness
720,sadness
559,boredom
559,boredom
559,disgust
559,boredom
559,sadness
559,sadness
559,sadness
559,fear
559,fear
559,disgust
52374,guilt
52374,guilt
52374,boredom
52374,fear
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,shame
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
6796,relief
6796,value mismatch
6796,relief
6796,relief
6796,value mismatch
6796,relief
6796,relief
6796,relief
6796,relief
6796,relief
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,anger
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
3401,sadness
3401,fear
3401,fear
3401,sadness
3401,fear
3401,fear
3401,fear
3401,sadness
3401,sadness
3401,sadness
51687,shame
51687,sadness
51687,shame
51687,surprise
51687,sadness
51687,disgust
51687,sadness
51687,guilt
51687,boredom
51687,shame
6154,fear
6154,sadness
6154,boredom
6154,fear
6154,sadness
6154,fear
6154,sadness
6154,sadness
6154,fear
6154,fear
6235,disgust
6235,disgust
6235,disgust
6235,disgust
6235,surprise
6235,disgust
6235,disgust
6235,disgust
6235,sadness
6235,sadness
678,sadness
678,guilt
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
51591,joy
51591,joy
51591,sadness
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,pride
51591,joy
51023,sadness
51023,fear
51023,fear
51023,sadness
51023,guilt
51023,guilt
51023,sadness
51023,guilt
51023,guilt
51023,sadness
51883,joy
51883,joy
51883,joy
51883,joy
51883,relief
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
41583,fear
41583,shame
41583,shame
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,shame
41583,sadness
41583,guilt
41311,guilt
41311,guilt
41311,sadness
41311,guilt
41311,sadness
41311,shame
41311,sadness
41311,sadness
41311,sadness
41311,guilt
41621,surprise
41621,shame
41621,sadness
41621,guilt
41621,sadness
41621,sadness
41621,shame
41621,surprise
41621,sadness
41621,surprise
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,guilt
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51263,relief
51263,relief
51263,joy
51263,surprise
51263,relief
51263,relief
51263,relief
51263,joy
51263,joy
51263,relief
3211,boredom
3211,disgust
3211,fear
3211,fear
3211,fear
3211,boredom
3211,anger
3211,boredom
3211,fear
3211,boredom
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,surprise
31181,sadness
31181,surprise
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,relief
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,shame
51153,sadness
51153,sadness
41128,pride
41128,pride
41128,pride
41128,joy
41128,joy
41128,pride
41128,joy
41128,pride
41128,pride
41128,pride
5920,anger
5920,fear
5920,fear
5920,sadness
5920,anger
5920,fear
5920,anger
5920,disgust
5920,anger
5920,anger
52015,joy
52015,joy
52015,pride
52015,relief
52015,relief
52015,joy
52015,joy
52015,joy
52015,joy
52015,joy
5753,guilt
5753,sadness
5753,guilt
5753,sadness
5753,guilt
5753,sadness
5753,sadness
5753,sadness
5753,guilt
5753,guilt
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
4327,sadness
4327,guilt
4327,sadness
4327,sadness
4327,sadness
4327,guilt
4327,sadness
4327,guilt
4327,sadness
4327,sadness
52866,joy
52866,guilt
52866,joy
52866,joy
52866,joy
52866,guilt
52866,guilt
52866,sadness
52866,joy
52866,surprise
5149,sadness
5149,sadness
5149,sadness
5149,guilt
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5454,boredom
5454,disgust
5454,boredom
5454,boredom
5454,disgust
5454,boredom
5454,sadness
5454,disgust
5454,boredom
5454,boredom
4814,relief
4814,joy
4814,relief
4814,guilt
4814,relief
4814,relief
4814,relief
4814,relief
4814,joy
4814,relief
3964,relief
3964,joy
3964,relief
3964,relief
3964,joy
3964,surprise
3964,relief
3964,relief
3964,joy
3964,relief
4592,sadness
4592,fear
4592,sadness
4592,joy
4592,sadness
4592,fear
4592,sadness
4592,fear
4592,sadness
4592,fear
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
4571,sadness
4571,sadness
4571,fear
4571,sadness
4571,sadness
4571,sadness
4571,fear
4571,fear
4571,sadness
4571,sadness
74,sadness
74,disgust
74,fear
74,fear
74,boredom
74,fear
74,value mismatch
74,boredom
74,sadness
74,sadness
41641,sadness
41641,joy
41641,sadness
41641,guilt
41641,sadness
41641,sadness
41641,sadness
41641,sadness
41641,sadness
41641,boredom
51957,joy
51957,relief
51957,guilt
51957,guilt
51957,pride
51957,guilt
51957,guilt
51957,relief
51957,guilt
51957,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
7179,guilt
7179,fear
7179,guilt
7179,guilt
7179,guilt
7179,fear
7179,boredom
7179,boredom
7179,guilt
7179,sadness
41287,boredom
41287,sadness
41287,boredom
41287,sadness
41287,boredom
41287,boredom
41287,boredom
41287,sadness
41287,boredom
41287,sadness
4475,sadness
4475,surprise
4475,sadness
4475,anger
4475,fear
4475,guilt
4475,anger
4475,sadness
4475,shame
4475,surprise
52571,boredom
52571,sadness
52571,guilt
52571,disgust
52571,disgust
52571,guilt
52571,sadness
52571,sadness
52571,guilt
52571,guilt
89,surprise
89,surprise
89,sadness
89,guilt
89,joy
89,joy
89,relief
89,guilt
89,relief
89,surprise
41857,joy
41857,joy
41857,joy
41857,joy
41857,joy
41857,guilt
41857,trust
41857,trust
41857,joy
41857,joy
3514,shame
3514,sadness
3514,guilt
3514,guilt
3514,sadness
3514,shame
3514,guilt
3514,anger
3514,anger
3514,shame
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
41830,guilt
41830,guilt
41830,guilt
41830,joy
41830,joy
41830,guilt
41830,surprise
41830,joy
41830,joy
41830,relief
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,pride
31338,joy
510,guilt
510,boredom
510,boredom
510,boredom
510,disgust
510,fear
510,boredom
510,boredom
510,fear
510,boredom
51882,guilt
51882,sadness
51882,sadness
51882,shame
51882,boredom
51882,shame
51882,surprise
51882,boredom
51882,boredom
51882,guilt
5254,guilt
5254,boredom
5254,boredom
5254,boredom
5254,boredom
5254,boredom
5254,boredom
5254,guilt
5254,boredom
5254,disgust
2144,sadness
2144,sadness
2144,guilt
2144,sadness
2144,guilt
2144,sadness
2144,sadness
2144,surprise
2144,guilt
2144,disgust
41871,joy
41871,joy
41871,joy
41871,joy
41871,joy
41871,joy
41871,pride
41871,guilt
41871,guilt
41871,joy
2158,relief
2158,joy
2158,relief
2158,relief
2158,relief
2158,surprise
2158,relief
2158,relief
2158,joy
2158,relief
5575,fear
5575,fear
5575,fear
5575,fear
5575,disgust
5575,anger
5575,fear
5575,fear
5575,fear
5575,fear
51241,joy
51241,guilt
51241,boredom
51241,guilt
51241,sadness
51241,joy
51241,guilt
51241,joy
51241,joy
51241,sadness
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
5371,boredom
5371,boredom
5371,fear
5371,fear
5371,sadness
5371,boredom
5371,boredom
5371,boredom
5371,fear
5371,boredom
614,shame
614,anger
614,guilt
614,shame
614,anger
614,guilt
614,disgust
614,guilt
614,disgust
614,anger
52420,sadness
52420,sadness
52420,shame
52420,guilt
52420,surprise
52420,anger
52420,sadness
52420,disgust
52420,sadness
52420,sadness
31179,guilt
31179,guilt
31179,guilt
31179,guilt
31179,guilt
31179,guilt
31179,shame
31179,guilt
31179,guilt
31179,guilt
7147,guilt
7147,sadness
7147,sadness
7147,guilt
7147,shame
7147,sadness
7147,sadness
7147,guilt
7147,shame
7147,shame
3320,disgust
3320,guilt
3320,boredom
3320,boredom
3320,disgust
3320,disgust
3320,boredom
3320,fear
3320,anger
3320,anger
6161,joy
6161,joy
6161,joy
6161,boredom
6161,joy
6161,boredom
6161,joy
6161,joy
6161,joy
6161,joy
3302,sadness
3302,disgust
3302,sadness
3302,fear
3302,surprise
3302,surprise
3302,surprise
3302,guilt
3302,surprise
3302,guilt
4510,disgust
4510,disgust
4510,shame
4510,sadness
4510,sadness
4510,disgust
4510,guilt
4510,sadness
4510,shame
4510,guilt
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,fear
6204,sadness
6204,sadness
6204,sadness
6204,fear
6407,anger
6407,sadness
6407,sadness
6407,anger
6407,anger
6407,anger
6407,disgust
6407,guilt
6407,anger
6407,anger
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
6953,guilt
6953,guilt
6953,guilt
6953,shame
6953,shame
6953,shame
6953,guilt
6953,guilt
6953,guilt
6953,guilt
41600,sadness
41600,guilt
41600,shame
41600,sadness
41600,guilt
41600,sadness
41600,sadness
41600,guilt
41600,guilt
41600,guilt
6170,sadness
6170,sadness
6170,boredom
6170,boredom
6170,sadness
6170,boredom
6170,boredom
6170,fear
6170,sadness
6170,boredom
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41581,sadness
41581,sadness
41581,sadness
41581,guilt
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
6224,guilt
6224,sadness
6224,anger
6224,shame
6224,guilt
6224,shame
6224,guilt
6224,sadness
6224,guilt
6224,sadness
31021,sadness
31021,guilt
31021,sadness
31021,sadness
31021,fear
31021,boredom
31021,surprise
31021,sadness
31021,guilt
31021,fear
2195,joy
2195,joy
2195,surprise
2195,pride
2195,joy
2195,joy
2195,pride
2195,joy
2195,joy
2195,joy
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
31285,surprise
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,sadness
3586,joy
3586,surprise
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,fear
6110,sadness
6110,sadness
6110,sadness
6110,fear
6110,sadness
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
31180,guilt
31180,sadness
31180,sadness
31180,sadness
31180,shame
31180,shame
31180,sadness
31180,guilt
31180,boredom
31180,guilt
2228,joy
2228,fear
2228,sadness
2228,guilt
2228,fear
2228,fear
2228,sadness
2228,surprise
2228,fear
2228,shame
6836,anger
6836,anger
6836,anger
6836,sadness
6836,anger
6836,anger
6836,sadness
6836,anger
6836,anger
6836,anger
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
31177,guilt
31177,guilt
31177,boredom
31177,shame
31177,guilt
31177,shame
31177,guilt
31177,guilt
31177,boredom
31177,guilt
41415,guilt
41415,sadness
41415,guilt
41415,boredom
41415,disgust
41415,boredom
41415,guilt
41415,guilt
41415,guilt
41415,guilt
2218,guilt
2218,guilt
2218,fear
2218,fear
2218,guilt
2218,fear
2218,shame
2218,surprise
2218,guilt
2218,guilt
2213,joy
2213,joy
2213,guilt
2213,guilt
2213,joy
2213,joy
2213,joy
2213,joy
2213,joy
2213,joy
6752,sadness
6752,fear
6752,fear
6752,sadness
6752,guilt
6752,boredom
6752,guilt
6752,fear
6752,fear
6752,boredom
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
41548,guilt
41548,shame
41548,sadness
41548,guilt
41548,shame
41548,sadness
41548,guilt
41548,shame
41548,guilt
41548,sadness
5577,guilt
5577,sadness
5577,fear
5577,sadness
5577,guilt
5577,guilt
5577,guilt
5577,guilt
5577,guilt
5577,guilt
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,pride
52739,sadness
52739,trust
52739,surprise
52739,joy
52739,joy
52739,surprise
52739,trust
52739,surprise
52739,surprise
52739,sadness
52718,sadness
52718,pride
52718,sadness
52718,sadness
52718,guilt
52718,guilt
52718,guilt
52718,guilt
52718,guilt
52718,guilt
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52648,sadness
52648,sadness
52648,guilt
52648,surprise
52648,guilt
52648,sadness
52648,joy
52648,guilt
52648,guilt
52648,sadness
41835,guilt
41835,surprise
41835,sadness
41835,sadness
41835,guilt
41835,guilt
41835,shame
41835,sadness
41835,sadness
41835,sadness
52596,surprise
52596,joy
52596,joy
52596,surprise
52596,surprise
52596,joy
52596,joy
52596,joy
52596,joy
52596,joy
52593,sadness
52593,sadness
52593,guilt
52593,sadness
52593,guilt
52593,sadness
52593,sadness
52593,guilt
52593,sadness
52593,sadness
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,guilt
52777,pride
52777,joy
52777,joy
52777,joy
52777,pride
47,anger
47,sadness
47,fear
47,anger
47,sadness
47,guilt
47,anger
47,sadness
47,fear
47,anger
41844,relief
41844,joy
41844,shame
41844,guilt
41844,shame
41844,guilt
41844,guilt
41844,sadness
41844,joy
41844,guilt
825,fear
825,boredom
825,sadness
825,fear
825,sadness
825,sadness
825,shame
825,guilt
825,guilt
825,sadness
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
764,boredom
764,boredom
764,guilt
764,guilt
764,guilt
764,fear
764,guilt
764,guilt
764,guilt
764,guilt
6290,disgust
6290,guilt
6290,guilt
6290,guilt
6290,disgust
6290,guilt
6290,disgust
6290,disgust
6290,guilt
6290,sadness
52895,joy
52895,surprise
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,guilt
5568,sadness
5568,sadness
5568,fear
5568,fear
5568,sadness
51178,pride
51178,sadness
51178,pride
51178,joy
51178,relief
51178,guilt
51178,joy
51178,guilt
51178,relief
51178,guilt
51738,joy
51738,pride
51738,joy
51738,joy
51738,joy
51738,joy
51738,pride
51738,joy
51738,joy
51738,joy
5546,sadness
5546,sadness
5546,sadness
5546,shame
5546,sadness
5546,sadness
5546,sadness
5546,shame
5546,sadness
5546,guilt
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
5609,fear
5609,disgust
5609,fear
5609,fear
5609,sadness
5609,fear
5609,fear
5609,fear
5609,sadness
5609,fear
5639,fear
5639,anger
5639,fear
5639,disgust
5639,fear
5639,sadness
5639,disgust
5639,anger
5639,fear
5639,anger
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,shame
5642,sadness
5642,sadness
5642,sadness
5684,guilt
5684,guilt
5684,sadness
5684,guilt
5684,guilt
5684,anger
5684,sadness
5684,sadness
5684,anger
5684,guilt
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5700,guilt
5700,anger
5700,anger
5700,anger
5700,anger
5700,guilt
5700,anger
5700,sadness
5700,anger
5700,anger
5109,sadness
5109,guilt
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,guilt
5109,sadness
5109,sadness
5109,sadness
