text_id,emotion
5298,disgust
5298,disgust
5298,sadness
5298,disgust
5298,disgust
5298,disgust
5298,disgust
5298,disgust
5298,sadness
5810,sadness
5810,fear
5810,sadness
5810,fear
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,fear
5810,sadness
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4780,joy
4780,pride
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4692,guilt
4692,guilt
4692,guilt
4692,shame
4692,guilt
4692,shame
4692,guilt
4692,guilt
4692,guilt
4692,sadness
5951,guilt
5951,guilt
5951,guilt
5951,guilt
5951,guilt
5951,guilt
5951,guilt
5951,shame
5951,shame
5951,guilt
5955,fear
5955,fear
5955,sadness
5955,fear
5955,sadness
5955,sadness
5955,sadness
5955,fear
5955,sadness
5955,fear
41260,joy
41260,joy
41260,joy
41260,joy
41260,guilt
41260,joy
41260,guilt
41260,joy
41260,joy
41260,joy
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,guilt
6315,sadness
52132,sadness
52132,guilt
52132,pride
52132,guilt
52132,sadness
52132,surprise
52132,guilt
52132,guilt
52132,guilt
52132,guilt
52046,relief
52046,relief
52046,relief
52046,relief
52046,joy
52046,relief
52046,joy
52046,relief
52046,joy
52046,relief
51835,fear
51835,surprise
51835,sadness
51835,sadness
51835,sadness
51835,sadness
51835,surprise
51835,surprise
51835,sadness
51835,relief
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,joy
51807,pride
51807,pride
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51694,joy
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,joy
51595,pride
51595,pride
51595,pride
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52857,boredom
52857,boredom
52857,boredom
52857,shame
52857,boredom
52857,guilt
52857,boredom
52857,boredom
52857,sadness
52857,guilt
52716,guilt
52716,guilt
52716,guilt
52716,guilt
52716,sadness
52716,guilt
52716,guilt
52716,guilt
52716,surprise
52716,joy
52709,fear
52709,disgust
52709,surprise
52709,shame
52709,surprise
52709,sadness
52709,disgust
52709,guilt
52709,fear
52709,shame
6304,guilt
6304,guilt
6304,sadness
6304,sadness
6304,fear
6304,sadness
6304,sadness
6304,guilt
6304,fear
6304,shame
6907,guilt
6907,sadness
6907,guilt
6907,sadness
6907,guilt
6907,sadness
6907,sadness
6907,sadness
6907,guilt
6907,sadness
6804,relief
6804,relief
6804,guilt
6804,guilt
6804,relief
6804,relief
6804,guilt
6804,relief
6804,relief
6804,guilt
6422,guilt
6422,shame
6422,guilt
6422,guilt
6422,shame
6422,guilt
6422,guilt
6422,guilt
6422,guilt
6422,guilt
6337,sadness
6337,boredom
6337,sadness
6337,sadness
6337,sadness
6337,boredom
6337,boredom
6337,sadness
6337,boredom
6337,disgust
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
4170,guilt
4170,guilt
4170,sadness
4170,boredom
4170,sadness
4170,boredom
4170,guilt
4170,sadness
4170,sadness
4170,sadness
21,anger
21,shame
21,shame
21,anger
21,shame
21,guilt
21,sadness
21,anger
21,guilt
21,sadness
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,sadness
2212,joy
2212,joy
2212,sadness
553,guilt
553,boredom
553,boredom
553,boredom
553,fear
553,disgust
553,guilt
553,guilt
553,guilt
553,shame
3143,boredom
3143,boredom
3143,boredom
3143,sadness
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,guilt
3519,shame
3519,shame
3519,guilt
3519,guilt
272,sadness
272,guilt
272,boredom
272,joy
272,surprise
272,sadness
272,surprise
272,surprise
272,boredom
272,surprise
3467,fear
3467,guilt
3467,sadness
3467,sadness
3467,sadness
3467,sadness
3467,fear
3467,fear
3467,fear
3467,fear
349,sadness
349,sadness
349,sadness
349,sadness
349,guilt
349,sadness
349,guilt
349,guilt
349,sadness
349,sadness
3639,boredom
3639,boredom
3639,sadness
3639,sadness
3639,sadness
3639,boredom
3639,boredom
3639,boredom
3639,boredom
3639,boredom
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3836,joy
3836,trust
3836,pride
3836,pride
3836,joy
3836,pride
3836,joy
3836,joy
3836,trust
3836,joy
720,sadness
720,sadness
720,sadness
720,disgust
720,sadness
720,boredom
720,boredom
720,boredom
720,shame
720,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
52374,guilt
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
6796,value mismatch
6796,guilt
6796,guilt
6796,guilt
6796,guilt
6796,relief
6796,fear
6796,value mismatch
6796,guilt
6796,value mismatch
6864,anger
6864,sadness
6864,anger
6864,sadness
6864,anger
6864,anger
6864,anger
6864,anger
6864,sadness
6864,sadness
3401,sadness
3401,sadness
3401,fear
3401,fear
3401,sadness
3401,fear
3401,sadness
3401,sadness
3401,fear
3401,fear
51687,sadness
51687,sadness
51687,joy
51687,guilt
51687,sadness
51687,sadness
51687,shame
51687,guilt
51687,sadness
51687,boredom
6154,sadness
6154,boredom
6154,sadness
6154,fear
6154,sadness
6154,sadness
6154,sadness
6154,fear
6154,fear
6154,sadness
6235,disgust
6235,disgust
6235,disgust
6235,disgust
6235,sadness
6235,disgust
6235,guilt
6235,disgust
6235,disgust
6235,disgust
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
51591,sadness
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51023,guilt
51023,guilt
51023,guilt
51023,guilt
51023,shame
51023,guilt
51023,guilt
51023,guilt
51023,guilt
51023,guilt
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41583,guilt
41311,guilt
41311,sadness
41311,sadness
41311,guilt
41311,sadness
41311,sadness
41311,shame
41311,sadness
41311,sadness
41311,sadness
41621,surprise
41621,surprise
41621,surprise
41621,sadness
41621,sadness
41621,guilt
41621,surprise
41621,guilt
41621,fear
41621,value mismatch
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,guilt
51053,sadness
51053,guilt
51053,sadness
51053,guilt
51263,relief
51263,joy
51263,relief
51263,joy
51263,joy
51263,relief
51263,relief
51263,relief
51263,relief
51263,joy
3211,fear
3211,fear
3211,fear
3211,fear
3211,boredom
3211,sadness
3211,boredom
3211,sadness
3211,boredom
3211,sadness
31181,sadness
31181,surprise
31181,sadness
31181,sadness
31181,guilt
31181,surprise
31181,surprise
31181,shame
31181,sadness
31181,sadness
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
41128,pride
41128,joy
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,joy
41128,pride
5920,fear
5920,fear
5920,fear
5920,disgust
5920,anger
5920,fear
5920,fear
5920,fear
5920,sadness
5920,fear
52015,relief
52015,joy
52015,joy
52015,joy
52015,relief
52015,relief
52015,joy
52015,relief
52015,joy
52015,relief
5753,sadness
5753,sadness
5753,guilt
5753,sadness
5753,sadness
5753,sadness
5753,guilt
5753,sadness
5753,guilt
5753,sadness
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,guilt
52866,fear
52866,joy
52866,shame
52866,joy
52866,sadness
52866,joy
52866,joy
52866,joy
52866,joy
52866,surprise
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,guilt
5149,guilt
5149,sadness
5149,sadness
5149,sadness
5149,shame
5130,guilt
5130,sadness
5130,sadness
5130,shame
5130,guilt
5130,guilt
5130,shame
5130,disgust
5130,sadness
5130,guilt
5454,sadness
5454,sadness
5454,disgust
5454,sadness
5454,boredom
5454,disgust
5454,disgust
5454,sadness
5454,boredom
5454,sadness
4814,relief
4814,guilt
4814,relief
4814,relief
4814,relief
4814,relief
4814,relief
4814,sadness
4814,guilt
4814,relief
3964,relief
3964,relief
3964,joy
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
4592,fear
4592,sadness
4592,sadness
4592,fear
4592,fear
4592,fear
4592,fear
4592,sadness
4592,fear
4592,fear
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
26,sadness
26,sadness
26,guilt
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
4571,sadness
4571,fear
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,fear
4571,sadness
74,boredom
74,boredom
74,boredom
74,boredom
74,boredom
74,disgust
74,sadness
74,fear
74,boredom
74,value mismatch
41641,guilt
41641,sadness
41641,guilt
41641,joy
41641,sadness
41641,sadness
41641,sadness
41641,joy
41641,sadness
41641,sadness
51957,relief
51957,relief
51957,pride
51957,relief
51957,relief
51957,joy
51957,guilt
51957,relief
51957,sadness
51957,relief
51949,relief
51949,relief
51949,guilt
51949,guilt
51949,joy
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
7179,fear
7179,guilt
7179,shame
7179,guilt
7179,anger
7179,sadness
7179,fear
7179,guilt
7179,guilt
7179,fear
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,boredom
41287,boredom
41287,boredom
41287,sadness
41287,sadness
4475,fear
4475,shame
4475,sadness
4475,sadness
4475,sadness
4475,fear
4475,anger
4475,fear
4475,shame
4475,fear
52571,guilt
52571,guilt
52571,shame
52571,boredom
52571,guilt
52571,boredom
52571,sadness
52571,sadness
52571,guilt
52571,shame
89,surprise
89,guilt
89,sadness
89,relief
89,surprise
89,sadness
89,relief
89,fear
89,guilt
89,guilt
41857,joy
41857,joy
41857,joy
41857,guilt
41857,joy
41857,guilt
41857,joy
41857,joy
41857,trust
41857,joy
3514,sadness
3514,sadness
3514,sadness
3514,shame
3514,shame
3514,shame
3514,shame
3514,guilt
3514,guilt
3514,shame
548,sadness
548,sadness
548,sadness
548,sadness
548,shame
548,sadness
548,sadness
548,shame
548,sadness
548,sadness
5210,sadness
5210,shame
5210,sadness
5210,sadness
5210,shame
5210,sadness
5210,guilt
5210,sadness
5210,shame
5210,sadness
41830,joy
41830,pride
41830,pride
41830,joy
41830,shame
41830,guilt
41830,sadness
41830,joy
41830,guilt
41830,guilt
31338,joy
31338,joy
31338,pride
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
510,boredom
510,boredom
510,disgust
510,sadness
510,fear
510,boredom
510,boredom
510,sadness
510,boredom
510,sadness
51882,boredom
51882,guilt
51882,shame
51882,fear
51882,boredom
51882,guilt
51882,boredom
51882,guilt
51882,guilt
51882,boredom
5254,guilt
5254,guilt
5254,boredom
5254,boredom
5254,guilt
5254,boredom
5254,boredom
5254,guilt
5254,boredom
5254,boredom
2144,disgust
2144,sadness
2144,sadness
2144,guilt
2144,sadness
2144,sadness
2144,boredom
2144,boredom
2144,fear
2144,boredom
41871,guilt
41871,guilt
41871,relief
41871,joy
41871,relief
41871,guilt
41871,joy
41871,joy
41871,joy
41871,joy
2158,relief
2158,relief
2158,fear
2158,surprise
2158,relief
2158,relief
2158,relief
2158,fear
2158,relief
2158,relief
5575,fear
5575,fear
5575,disgust
5575,fear
5575,disgust
5575,fear
5575,fear
5575,fear
5575,fear
5575,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51241,sadness
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
5371,boredom
5371,boredom
5371,guilt
5371,sadness
5371,boredom
5371,boredom
5371,guilt
5371,boredom
5371,boredom
5371,boredom
614,anger
614,anger
614,shame
614,guilt
614,disgust
614,guilt
614,shame
614,guilt
614,sadness
614,disgust
52420,surprise
52420,sadness
52420,anger
52420,surprise
52420,surprise
52420,shame
52420,shame
52420,shame
52420,guilt
52420,guilt
31179,guilt
31179,guilt
31179,guilt
31179,guilt
31179,guilt
31179,shame
31179,guilt
31179,guilt
31179,guilt
31179,guilt
7147,anger
7147,disgust
7147,sadness
7147,shame
7147,shame
7147,disgust
7147,sadness
7147,sadness
7147,sadness
7147,guilt
3320,boredom
3320,guilt
3320,guilt
3320,disgust
3320,disgust
3320,boredom
3320,boredom
3320,disgust
3320,boredom
3320,guilt
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
6161,joy
3302,fear
3302,sadness
3302,sadness
3302,disgust
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,surprise
3302,disgust
4510,disgust
4510,sadness
4510,disgust
4510,guilt
4510,guilt
4510,disgust
4510,guilt
4510,shame
4510,anger
4510,disgust
6204,sadness
6204,sadness
6204,sadness
6204,guilt
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6407,anger
6407,disgust
6407,disgust
6407,anger
6407,anger
6407,disgust
6407,anger
6407,anger
6407,anger
6407,anger
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,guilt
3272,guilt
6953,guilt
6953,shame
6953,guilt
6953,guilt
6953,guilt
6953,shame
6953,shame
6953,guilt
6953,guilt
6953,sadness
41600,sadness
41600,shame
41600,sadness
41600,guilt
41600,guilt
41600,guilt
41600,sadness
41600,sadness
41600,sadness
41600,shame
6170,sadness
6170,sadness
6170,boredom
6170,sadness
6170,sadness
6170,boredom
6170,sadness
6170,boredom
6170,sadness
6170,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41581,guilt
41581,guilt
41581,sadness
41581,guilt
41581,guilt
41581,guilt
41581,guilt
41581,shame
41581,guilt
41581,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
5936,guilt
6224,guilt
6224,shame
6224,guilt
6224,sadness
6224,guilt
6224,sadness
6224,shame
6224,anger
6224,shame
6224,shame
31021,guilt
31021,guilt
31021,sadness
31021,guilt
31021,guilt
31021,guilt
31021,guilt
31021,sadness
31021,sadness
31021,shame
2195,joy
2195,joy
2195,joy
2195,joy
2195,pride
2195,joy
2195,pride
2195,relief
2195,joy
2195,joy
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,sadness
3586,sadness
3586,joy
3586,joy
3586,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
31180,shame
31180,guilt
31180,shame
31180,sadness
31180,disgust
31180,sadness
31180,disgust
31180,guilt
31180,shame
31180,shame
2228,guilt
2228,fear
2228,surprise
2228,trust
2228,fear
2228,fear
2228,surprise
2228,joy
2228,fear
2228,joy
6836,anger
6836,anger
6836,sadness
6836,anger
6836,anger
6836,sadness
6836,sadness
6836,sadness
6836,anger
6836,anger
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
31177,guilt
41415,guilt
41415,guilt
41415,sadness
41415,disgust
41415,sadness
41415,guilt
41415,guilt
41415,sadness
41415,sadness
41415,guilt
2218,guilt
2218,sadness
2218,guilt
2218,guilt
2218,guilt
2218,guilt
2218,shame
2218,guilt
2218,guilt
2218,guilt
2213,trust
2213,joy
2213,joy
2213,trust
2213,joy
2213,joy
2213,joy
2213,joy
2213,joy
2213,joy
6752,boredom
6752,sadness
6752,boredom
6752,boredom
6752,fear
6752,boredom
6752,boredom
6752,fear
6752,sadness
6752,sadness
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
31347,joy
41548,shame
41548,shame
41548,guilt
41548,guilt
41548,sadness
41548,shame
41548,shame
41548,guilt
41548,shame
41548,guilt
5577,sadness
5577,sadness
5577,guilt
5577,guilt
5577,guilt
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,guilt
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52718,guilt
52718,sadness
52718,shame
52718,guilt
52718,guilt
52718,guilt
52718,guilt
52718,relief
52718,guilt
52718,guilt
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52648,surprise
52648,fear
52648,surprise
52648,surprise
52648,guilt
52648,guilt
52648,boredom
52648,sadness
52648,surprise
52648,surprise
41835,sadness
41835,shame
41835,guilt
41835,guilt
41835,guilt
41835,shame
41835,guilt
41835,sadness
41835,guilt
41835,guilt
52596,joy
52596,joy
52596,joy
52596,joy
52596,joy
52596,joy
52596,surprise
52596,joy
52596,joy
52596,joy
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,shame
52593,guilt
52593,sadness
52593,sadness
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
52777,joy
47,anger
47,anger
47,anger
47,sadness
47,anger
47,anger
47,anger
47,guilt
47,anger
47,anger
41844,joy
41844,joy
41844,joy
41844,joy
41844,joy
41844,relief
41844,joy
41844,surprise
41844,joy
41844,joy
825,sadness
825,sadness
825,sadness
825,guilt
825,sadness
825,sadness
825,sadness
825,sadness
825,sadness
825,sadness
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
764,guilt
764,guilt
764,sadness
764,disgust
764,sadness
764,guilt
764,boredom
764,boredom
764,sadness
764,boredom
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,guilt
52895,joy
52895,joy
52895,surprise
52895,relief
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
5568,sadness
5568,sadness
5568,sadness
5568,guilt
5568,sadness
5568,guilt
5568,sadness
5568,guilt
5568,sadness
5568,sadness
51178,joy
51178,pride
51178,relief
51178,joy
51178,joy
51178,pride
51178,sadness
51178,joy
51178,sadness
51178,joy
51738,joy
51738,joy
51738,joy
51738,pride
51738,joy
51738,pride
51738,joy
51738,pride
51738,pride
51738,pride
5546,sadness
5546,guilt
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4408,guilt
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
5609,disgust
5609,sadness
5609,fear
5609,sadness
5609,sadness
5609,anger
5609,fear
5609,disgust
5609,disgust
5609,disgust
5639,disgust
5639,anger
5639,disgust
5639,anger
5639,surprise
5639,anger
5639,anger
5639,disgust
5639,fear
5639,surprise
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,shame
5642,guilt
5684,guilt
5684,sadness
5684,anger
5684,guilt
5684,sadness
5684,guilt
5684,anger
5684,guilt
5684,guilt
5684,anger
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5700,sadness
5700,sadness
5700,sadness
5700,disgust
5700,disgust
5700,sadness
5700,guilt
5700,disgust
5700,sadness
5700,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
