text_id,emotion
5556,sadness
5556,sadness
5556,sadness
5556,sadness
5556,sadness
5556,sadness
5556,sadness
5298,boredom
5298,sadness
5298,boredom
5298,sadness
5298,sadness
5298,sadness
5298,boredom
5298,boredom
5298,sadness
5298,boredom
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
5810,sadness
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4842,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4780,joy
4692,guilt
4692,sadness
4692,sadness
4692,guilt
4692,sadness
4692,guilt
4692,guilt
4692,guilt
4692,guilt
4692,sadness
5951,boredom
5951,value mismatch
5951,boredom
5951,boredom
5951,boredom
5951,boredom
5951,boredom
5951,boredom
5951,boredom
5951,value mismatch
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
5955,sadness
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
41260,joy
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
6315,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52132,sadness
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
52046,relief
51835,fear
51835,fear
51835,fear
51835,fear
51835,fear
51835,fear
51835,fear
51835,fear
51835,sadness
51835,fear
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51807,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51694,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
51595,pride
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52373,sadness
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52857,value mismatch
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52716,sadness
52709,surprise
52709,value mismatch
52709,boredom
52709,surprise
52709,surprise
52709,surprise
52709,surprise
52709,surprise
52709,surprise
52709,surprise
6304,sadness
6304,sadness
6304,sadness
6304,sadness
6304,sadness
6304,sadness
6304,sadness
6304,sadness
6304,disgust
6304,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6907,sadness
6804,boredom
6804,anger
6804,fear
6804,sadness
6804,anger
6804,anger
6804,value mismatch
6804,fear
6804,sadness
6804,fear
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6422,sadness
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
6337,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
31304,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51139,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
51285,joy
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
4170,sadness
21,boredom
21,boredom
21,boredom
21,surprise
21,boredom
21,boredom
21,boredom
21,boredom
21,boredom
21,boredom
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
2212,joy
553,anger
553,anger
553,anger
553,anger
553,anger
553,anger
553,anger
553,anger
553,anger
553,anger
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3143,boredom
3519,sadness
3519,guilt
3519,sadness
3519,guilt
3519,guilt
3519,sadness
3519,sadness
3519,value mismatch
3519,guilt
3519,guilt
272,value mismatch
272,value mismatch
272,pride
272,value mismatch
272,value mismatch
272,pride
272,value mismatch
272,value mismatch
272,value mismatch
272,value mismatch
3467,fear
3467,surprise
3467,surprise
3467,fear
3467,fear
3467,surprise
3467,value mismatch
3467,surprise
3467,surprise
3467,value mismatch
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3836,pride
3836,pride
3836,pride
3836,pride
3836,pride
3836,pride
3836,joy
3836,pride
3836,pride
3836,pride
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
51289,joy
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,value mismatch
6796,fear
6796,value mismatch
6864,sadness
6864,sadness
6864,sadness
6864,anger
6864,anger
6864,sadness
6864,sadness
6864,anger
6864,sadness
6864,sadness
3401,fear
3401,fear
3401,surprise
3401,fear
3401,fear
3401,fear
3401,fear
3401,fear
3401,fear
3401,fear
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
51591,joy
51591,joy
51591,joy
51591,joy
51591,pride
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
51883,joy
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
41621,joy
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
51153,sadness
51153,sadness
51153,sadness
51153,joy
51153,joy
51153,sadness
51153,joy
51153,sadness
51153,sadness
51153,sadness
41128,pride
41128,joy
41128,pride
41128,pride
41128,joy
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
52015,joy
52015,relief
52015,joy
52015,joy
52015,joy
52015,relief
52015,relief
52015,joy
52015,joy
52015,joy
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,anger
4327,sadness
4327,sadness
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
5149,sadness
5149,anger
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,anger
5149,sadness
5149,sadness
5149,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5454,sadness
5454,sadness
5454,boredom
5454,sadness
5454,boredom
5454,sadness
5454,sadness
5454,boredom
5454,boredom
5454,sadness
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
4592,fear
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
74,sadness
74,sadness
74,boredom
74,sadness
74,sadness
74,sadness
74,sadness
74,sadness
74,sadness
74,sadness
41641,sadness
41641,joy
41641,joy
41641,joy
41641,sadness
41641,joy
41641,joy
41641,sadness
41641,joy
41641,joy
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
7179,anger
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,surprise
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
3514,sadness
3514,sadness
3514,sadness
3514,sadness
3514,sadness
3514,sadness
3514,sadness
3514,anger
3514,sadness
3514,anger
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,pride
31338,joy
31338,joy
31338,pride
31338,joy
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
5254,boredom
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,boredom
5254,value mismatch
5254,value mismatch
5254,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,joy
2144,joy
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
41871,relief
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,relief
41871,relief
41871,pride
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
5371,boredom
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
614,sadness
614,sadness
614,sadness
614,sadness
614,anger
614,sadness
614,sadness
614,sadness
614,sadness
614,sadness
52420,joy
52420,joy
52420,joy
52420,joy
52420,joy
52420,joy
52420,joy
52420,joy
52420,value mismatch
52420,joy
31179,shame
31179,guilt
31179,pride
31179,shame
31179,shame
31179,guilt
31179,shame
31179,shame
31179,guilt
31179,guilt
7147,disgust
7147,disgust
7147,sadness
7147,sadness
7147,sadness
7147,sadness
7147,disgust
7147,sadness
7147,sadness
7147,sadness
3320,sadness
3320,anger
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,sadness
6161,joy
6161,value mismatch
6161,joy
6161,joy
6161,value mismatch
6161,joy
6161,value mismatch
6161,joy
6161,joy
6161,value mismatch
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
3302,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6204,sadness
6407,surprise
6407,sadness
6407,sadness
6407,surprise
6407,disgust
6407,surprise
6407,anger
6407,surprise
6407,anger
6407,surprise
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,guilt
6953,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,guilt
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,anger
5691,sadness
5691,sadness
5691,anger
5691,anger
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
41251,joy
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
2228,value mismatch
2228,value mismatch
2228,value mismatch
2228,relief
2228,relief
2228,relief
2228,pride
2228,relief
2228,pride
2228,pride
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
31177,boredom
31177,sadness
31177,sadness
31177,sadness
31177,sadness
31177,guilt
31177,value mismatch
31177,sadness
31177,surprise
31177,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2213,relief
2213,relief
2213,pride
2213,pride
2213,relief
2213,pride
2213,relief
2213,pride
2213,pride
2213,pride
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,relief
6752,value mismatch
6752,value mismatch
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
5577,sadness
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52739,pride
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52648,surprise
52648,pride
52648,surprise
52648,surprise
52648,surprise
52648,surprise
52648,pride
52648,surprise
52648,pride
52648,surprise
41835,sadness
41835,pride
41835,pride
41835,value mismatch
41835,pride
41835,pride
41835,pride
41835,sadness
41835,sadness
41835,pride
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52596,surprise
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
52777,trust
52777,pride
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
41844,relief
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,guilt
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
764,sadness
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,anger
6290,sadness
6290,sadness
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
51178,joy
51178,pride
51178,joy
51178,joy
51178,joy
51178,pride
51178,joy
51178,joy
51178,joy
51178,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
51738,joy
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
5546,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4117,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
4408,sadness
5609,fear
5609,fear
5609,fear
5609,fear
5609,value mismatch
5609,fear
5609,fear
5609,fear
