text_id,emotion
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,value mismatch
3467,fear
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
349,sadness
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3639,value mismatch
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3926,relief
3836,pride
3836,pride
3836,pride
3836,pride
3836,value mismatch
3836,value mismatch
3836,pride
3836,pride
3836,pride
3836,value mismatch
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
720,boredom
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
559,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
52374,sadness
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
51289,value mismatch
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6796,fear
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
6864,sadness
3401,fear
3401,fear
3401,value mismatch
3401,fear
3401,fear
3401,fear
3401,value mismatch
3401,fear
3401,fear
3401,value mismatch
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
51687,joy
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6154,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
6235,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
678,sadness
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,joy
51591,pride
51591,joy
51591,pride
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51023,sadness
51883,joy
51883,relief
51883,joy
51883,joy
51883,pride
51883,joy
51883,joy
51883,joy
51883,joy
51883,pride
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
525,anger
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41583,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41311,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
41621,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51053,sadness
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
51263,relief
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
3211,boredom
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
31181,sadness
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
51227,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
41299,joy
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
51153,sadness
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
41128,pride
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
5920,anger
52015,relief
52015,relief
52015,relief
52015,relief
52015,joy
52015,relief
52015,relief
52015,relief
52015,relief
52015,relief
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
5753,sadness
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
3618,joy
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
4327,sadness
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
52866,pride
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5149,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5130,sadness
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
5454,boredom
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
4814,joy
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
3964,relief
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
4592,value mismatch
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
3538,joy
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
26,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
4571,sadness
74,value mismatch
74,boredom
74,boredom
74,boredom
74,boredom
74,boredom
74,boredom
74,boredom
74,value mismatch
74,boredom
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
41641,joy
51957,relief
51957,relief
51957,relief
51957,relief
51957,pride
51957,relief
51957,relief
51957,relief
51957,relief
51957,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
51949,relief
7179,sadness
7179,sadness
7179,sadness
7179,sadness
7179,anger
7179,anger
7179,sadness
7179,anger
7179,anger
7179,anger
41287,boredom
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,sadness
41287,boredom
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
4475,sadness
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
52571,value mismatch
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
89,relief
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
41857,pride
3514,anger
3514,anger
3514,sadness
3514,anger
3514,sadness
3514,anger
3514,disgust
3514,anger
3514,anger
3514,disgust
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
548,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
5210,sadness
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
41830,value mismatch
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,joy
31338,pride
31338,pride
31338,pride
31338,pride
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
510,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
51882,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
5254,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
2144,value mismatch
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
41871,pride
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
2158,fear
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
5575,anger
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51241,value mismatch
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
51592,joy
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
5371,value mismatch
614,sadness
614,disgust
614,anger
614,anger
614,disgust
614,sadness
614,disgust
614,sadness
614,anger
614,anger
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,value mismatch
52420,joy
31179,guilt
31179,guilt
31179,pride
31179,guilt
31179,guilt
31179,guilt
31179,shame
31179,pride
31179,shame
31179,guilt
7147,disgust
7147,sadness
7147,disgust
7147,disgust
7147,sadness
7147,disgust
7147,disgust
7147,disgust
7147,disgust
7147,disgust
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,sadness
3320,boredom
3320,sadness
3320,sadness
3320,sadness
3320,sadness
6161,boredom
6161,value mismatch
6161,value mismatch
6161,value mismatch
6161,value mismatch
6161,value mismatch
6161,value mismatch
6161,boredom
6161,boredom
6161,value mismatch
3302,value mismatch
3302,value mismatch
3302,value mismatch
3302,boredom
3302,value mismatch
3302,value mismatch
3302,value mismatch
3302,value mismatch
3302,sadness
3302,value mismatch
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
4510,sadness
6204,value mismatch
6204,sadness
6204,value mismatch
6204,value mismatch
6204,sadness
6204,value mismatch
6204,value mismatch
6204,value mismatch
6204,value mismatch
6204,value mismatch
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
6407,surprise
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52502,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
52520,joy
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
3272,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
6953,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
41600,sadness
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
6170,boredom
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
2180,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41759,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
41581,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
5936,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
6224,sadness
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
31021,value mismatch
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
2195,pride
5691,sadness
5691,sadness
5691,anger
5691,sadness
5691,sadness
5691,sadness
5691,sadness
5691,sadness
5691,sadness
5691,sadness
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
31285,joy
3586,joy
3586,joy
3586,joy
3586,joy
3586,fear
3586,joy
3586,joy
3586,joy
3586,joy
3586,joy
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
6110,sadness
41251,joy
41251,joy
41251,pride
41251,joy
41251,pride
41251,pride
41251,joy
41251,pride
41251,pride
41251,joy
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
31180,sadness
2228,joy
2228,value mismatch
2228,value mismatch
2228,value mismatch
2228,value mismatch
2228,pride
2228,relief
2228,pride
2228,pride
2228,pride
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
6836,sadness
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
41343,joy
31177,boredom
31177,boredom
31177,anger
31177,boredom
31177,value mismatch
31177,boredom
31177,boredom
31177,value mismatch
31177,boredom
31177,boredom
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
41415,sadness
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2218,value mismatch
2213,relief
2213,relief
2213,relief
2213,relief
2213,relief
2213,relief
2213,relief
2213,relief
2213,relief
2213,pride
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
6752,value mismatch
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,pride
31347,joy
31347,pride
31347,pride
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
41548,sadness
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
5577,value mismatch
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
51922,joy
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52739,value mismatch
52718,value mismatch
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52718,relief
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,sadness
52116,anger
52116,anger
52116,sadness
52116,anger
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
52648,pride
41835,pride
41835,pride
41835,sadness
41835,pride
41835,sadness
41835,sadness
41835,pride
41835,sadness
41835,pride
41835,pride
52596,joy
52596,relief
52596,joy
52596,value mismatch
52596,joy
52596,joy
52596,relief
52596,relief
52596,value mismatch
52596,joy
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52593,sadness
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
52578,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
3923,joy
52777,pride
52777,pride
52777,pride
52777,relief
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
52777,pride
47,anger
47,sadness
47,anger
47,anger
47,anger
47,anger
47,anger
47,anger
47,sadness
47,sadness
41844,sadness
41844,sadness
41844,sadness
41844,sadness
41844,relief
41844,sadness
41844,sadness
41844,sadness
41844,sadness
41844,sadness
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
825,value mismatch
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
781,joy
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
764,value mismatch
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
6290,sadness
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
52895,joy
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
5568,sadness
51178,pride
